Time (ms),dshot,Voltage (V),Current (A),RPM,Thrust (g)
5062,1047,24.25,80.60,17957,563
5064,1047,24.28,77.20,17100,563
5067,1047,24.21,71.90,17100,563
5070,1047,24.17,66.50,17100,563
5073,1047,24.21,60.60,17100,563
5076,1047,24.21,58.90,17100,563
5079,1047,24.16,55.40,17100,563
5082,1047,24.23,50.40,17100,563
5085,1047,24.22,45.80,16871,563
5087,1047,24.31,39.30,16871,563
5090,1047,24.12,37.50,16871,563
5093,1047,24.12,37.00,16871,563
5096,1047,24.16,38.40,17442,563
5099,1047,24.22,39.30,17442,563
5102,1047,24.26,40.60,17442,563
5105,1047,24.25,43.70,17442,564
5107,1047,24.24,45.40,17442,564
5110,1047,24.21,52.50,17442,564
5113,1047,24.21,60.00,16800,564
5116,1047,24.21,63.00,16800,561
5119,1047,24.24,66.50,16800,561
5122,1047,24.22,74.30,16800,561
5125,1047,24.25,80.30,16800,561
5128,1047,24.24,84.50,16800,559
5130,1047,24.24,88.30,17271,559
5133,1047,24.19,90.10,17271,559
5136,1047,24.20,91.00,17271,559
5139,1047,24.20,91.10,17271,557
5142,1047,24.28,91.00,17271,557
5145,1047,24.20,89.50,17271,557
5148,1047,24.25,85.90,17271,557
5151,1047,24.24,80.90,16642,558
5153,1047,24.21,74.60,16642,558
5156,1047,24.21,63.80,16642,558
5159,1047,24.21,61.80,16642,558
5162,1047,24.28,58.00,16642,561
5165,1047,24.21,54.50,16642,561
5170,1047,24.19,98.00,17414,561
5173,1047,24.24,99.80,17100,562
5174,1047,24.26,100.60,17100,562
5176,1047,24.11,103.10,17100,562
5179,1047,24.11,104.00,17100,562
5182,1047,24.20,105.20,17100,562
5185,1047,24.23,106.50,17100,562
5188,1047,24.25,108.20,17100,562
5194,1047,24.20,108.80,17700,562
5195,1047,24.20,109.20,17700,562
5197,1047,24.23,109.00,17700,562
5200,1047,24.25,109.00,17700,562
5203,1047,24.26,108.40,17700,562
5206,1047,24.19,108.00,17700,562
5209,1047,24.19,106.80,17271,564
5212,1047,24.24,105.40,17271,564
5215,1047,24.22,103.70,17271,564
5218,1047,24.25,102.20,17271,564
5221,1047,24.25,101.30,17271,564
5223,1047,24.21,98.90,17271,564
5226,1047,24.24,96.40,17071,564
5229,1047,24.24,91.60,17071,564
5232,1047,24.26,88.60,17071,562
5235,1047,24.16,83.90,17071,562
5238,1047,24.22,78.00,17071,562
5241,1047,24.17,72.70,17342,562
5244,1047,24.17,67.20,17342,561
5246,1047,24.22,61.20,17342,561
5249,1047,24.25,55.60,17342,561
5254,1047,24.18,40.90,16728,561
5255,1047,24.18,40.60,16728,561
5258,1047,24.18,40.30,16728,561
5261,1047,24.24,40.10,16728,561
5264,1047,24.19,45.90,16728,561
5267,1047,24.21,50.80,16728,560
5269,1047,24.20,60.50,17071,560
5272,1047,24.20,67.90,17071,560
5275,1047,24.25,71.50,17071,560
5278,1047,24.25,73.40,17071,559
5281,1047,24.24,78.40,17071,559
5284,1047,24.24,82.20,17071,559
5286,1047,24.25,85.50,16871,559
5289,1047,24.22,87.40,16871,559
5292,1047,24.25,88.30,16871,559
5295,1047,24.17,89.40,16871,559
5298,1047,24.25,88.90,16871,559
5301,1047,24.25,89.00,16871,559
5304,1047,24.21,86.80,16871,559
5307,1047,24.22,82.90,17100,559
5309,1047,24.19,77.10,17100,559
5312,1047,24.20,71.40,17100,558
5317,1047,24.22,53.40,16442,558
5319,1047,24.16,51.10,16442,558
5321,1047,24.21,52.80,16442,558
5324,1047,24.22,53.10,16442,557
5327,1047,24.23,56.60,16442,557
5329,1047,24.21,62.10,16442,557
5332,1047,24.22,67.40,16728,557
5335,1047,24.08,72.70,16728,557
5338,1047,24.20,74.70,16728,557
5341,1047,24.25,80.60,16728,557
5344,1047,24.23,87.00,16728,557
5347,1047,24.20,91.30,16728,557
5350,1047,24.20,94.60,17000,557
5352,1047,24.22,96.50,17000,557
5355,1047,24.25,97.50,17000,557
5358,1047,24.25,97.90,17000,557
5361,1047,24.22,98.00,17000,557
5364,1047,24.19,97.90,17000,557
5367,1047,24.21,96.50,17000,557
5370,1047,24.14,94.10,17271,557
5373,1047,24.19,90.70,17271,557
5375,1047,24.27,85.50,17271,557
5378,1047,24.21,81.10,17271,557
5381,1047,24.23,76.60,17271,557
5384,1047,24.23,74.50,17271,558
5387,1047,24.20,67.80,16642,558
5390,1047,24.25,61.70,16642,558
5392,1047,24.21,56.20,16642,558
5395,1047,24.19,53.70,16642,556
5398,1047,24.21,54.80,16642,556
5401,1047,24.22,56.80,16642,556
5404,1047,24.22,60.00,17171,556
5407,1047,24.19,63.20,17171,556
5410,1047,24.25,66.90,17171,556
5413,1047,24.21,73.90,17171,556
5415,1047,24.16,81.00,17171,556
5418,1047,24.23,85.40,17171,556
5421,1047,24.24,89.40,16928,556
5424,1047,24.19,92.20,16928,556
5427,1047,24.19,92.50,16928,556
5430,1047,24.21,92.80,16928,556
5433,1047,24.21,92.80,16928,556
5435,1047,24.20,90.70,16928,556
5438,1047,24.20,87.40,16928,556
5441,1047,24.26,81.90,16514,557
5444,1047,24.20,76.90,16514,557
5447,1047,24.20,70.90,16514,557
5450,1047,24.20,68.80,16514,557
5453,1047,24.18,64.80,16514,557
5456,1047,24.22,60.80,16514,557
5458,1047,24.22,55.30,16514,557
5461,1047,24.14,50.30,16771,557
5464,1047,24.19,48.80,16771,558
5467,1047,24.21,47.70,16771,558
5470,1047,24.22,51.20,16771,558
5473,1047,24.22,52.70,16771,558
5476,1047,24.23,55.30,16771,559
5478,1047,24.16,59.60,17171,559
5481,1047,24.21,68.40,17171,559
5484,1047,24.18,74.60,17171,559
5487,1047,24.25,79.80,17171,559
5490,1047,24.23,86.60,17171,559
5493,1047,24.11,90.50,17171,559
5496,1047,24.11,91.20,17557,559
5499,1047,24.12,93.10,17557,560
5501,1047,24.12,95.40,17557,560
5504,1047,24.13,96.50,17557,560
5507,1047,24.11,97.40,17557,560
5510,1047,24.11,97.10,17557,560
5513,1047,24.17,96.90,17442,560
5516,1047,24.17,95.40,17442,560
5519,1047,24.17,94.40,17442,560
5521,1047,24.21,92.60,17442,560
5524,1047,24.18,89.10,17442,559
5527,1047,24.23,84.20,17442,559
5530,1047,24.20,80.90,17442,559
5533,1047,24.22,75.00,16928,559
5536,1047,24.21,68.60,16928,560
5539,1047,24.22,63.90,16928,560
5544,1047,24.21,66.70,17000,560
5546,1047,24.22,70.20,17000,560
5548,1047,24.22,73.80,17000,560
5550,1047,24.16,79.90,17000,560
5553,1047,24.22,83.30,16514,560
5556,1047,24.15,85.50,16514,560
